speno_yr,age_class,sex,data_source,daily_prop_ho,peak_ho_hr,doy,year,lat,lon,daylength,iceconc,air2m,rolling_temp,atdd,CM_index,EM_index
PH2011BW12_2012,Adult,Male,NSB,0,NA,46,2012,59.49832366,-175.2250947,9.178542497,0.819999982,-8.770697021,-23.3632111,0,-76.74927651,-71.20344956
PH2011BW12_2012,Adult,Male,NSB,0,NA,47,2012,59.45165433,-175.1737307,9.270864965,0.789999982,-11.60455933,-26.3994659,0,-75.74927651,-70.20344956
PH2011BW12_2012,Adult,Male,NSB,59.5,2.020509497,48,2012,59.32120781,-175.0616001,9.372408907,0.779999983,-9.761755371,-30.9521698,0,-75.07905416,-68.96960865
PH2011BW12_2012,Adult,Male,NSB,NA,NA,49,2012,59.32120781,-175.0616001,9.459105151,0.779999983,-9.463415527,-32.0207581,0,-74.07905416,-67.96960865
PH2011BW12_2012,Adult,Male,NSB,12.91666667,-3.027637198,50,2012,59.217815,-175.1858079,9.556694296,0.699999984,-6.510717773,-32.483847,0,-72.83354835,-67.32105101
PH2011BW12_2012,Adult,Male,NSB,59.91666667,2.746639188,51,2012,59.45476331,-174.7427569,9.619780101,0.90999998,-5.183782959,-29.2777313,0,-72.40229577,-65.83016106
PH2011BW12_2012,Adult,Male,NSB,40,2.595813652,52,2012,59.59445889,-174.6464698,9.694045286,0.979999978,-5.464788818,-27.1169495,0,-72.03494267,-65.10751799
PH2011BW12_2012,Adult,Male,NSB,36.66666667,1.79805274,53,2012,59.49293619,-174.6956448,9.792056845,0.949999979,-10.3135437,-26.3827271,0,-70.40229577,-63.83016106
PH2011BW12_2012,Adult,Male,NSB,NA,NA,54,2012,59.49293619,-174.6956448,9.880355809,0.999999978,-13.33496704,-25.7602905,0,-69.40229577,-62.83016106
PH2011BW12_2012,Adult,Male,NSB,0,NA,55,2012,59.28344382,-174.7351172,9.986569887,0.89999998,-14.80982056,-27.2057098,0,-68.07905416,-61.96960865
PH2011BW12_2012,Adult,Male,NSB,0,NA,56,2012,59.33539836,-175.390604,10.07015737,0.819999982,-16.7885498,-26.8776611,0,-66.45215273,-61.67321299
PH2011BW12_2012,Adult,Male,NSB,0,NA,57,2012,59.29020421,-175.8636164,10.16172976,0.699999984,-16.04337158,-25.4075989,0,-65.50719918,-61.36300753
PH2011BW12_2012,Adult,Male,NSB,NA,NA,58,2012,59.29020421,-175.8636164,10.24976391,0.739999983,-21.70288696,-29.0520233,0,-64.50719918,-60.36300753
PH2011BW12_2012,Adult,Male,NSB,NA,NA,59,2012,59.29020421,-175.8636164,10.33789666,0.799999982,-18.78116455,-27.1553558,0,-63.50719918,-59.36300753
PH2011BW12_2012,Adult,Male,NSB,NA,NA,60,2012,59.29020421,-175.8636164,10.42611828,0.809999982,-18.34622803,-27.0195068,0,-62.50719918,-58.36300753
PH2011BW12_2012,Adult,Male,NSB,NA,NA,61,2012,59.29020421,-175.8636164,10.51441974,0.789999982,-19.95570984,-26.8638672,0,-61.50719918,-57.36300753
PH2011BW12_2012,Adult,Male,NSB,0,NA,62,2012,59.23033774,-175.0470413,10.60628737,0.989999978,-24.43234863,-27.2864746,0,-61.07905416,-54.96960865
PH2011BW12_2012,Adult,Male,NSB,42.5,3.130975234,63,2012,59.14538065,-174.8358741,10.69913822,0.999999978,-24.64978638,-24.7892975,0,-60.07706598,-53.66588355
PH2011BW12_2012,Adult,Male,NSB,49.58333333,2.987567347,64,2012,59.10644409,-174.7918443,10.78908436,0.999999978,-21.43483582,-27.4845032,0,-59.07706598,-52.66588355
PH2011BW12_2012,Adult,Male,NSB,35,2.649046194,65,2012,59.22,-174.781,10.87160056,0.989999978,-8.069403076,-30.0327209,0,-58.07905416,-51.96960865
PH2011BW12_2012,Adult,Male,NSB,0,NA,66,2012,59.31521766,-174.6463703,10.95574943,0.989999978,-2.761694336,-28.1474213,0,-57.40229577,-50.83016106
PH2011BW12_2012,Adult,Male,NSB,2.5,2.77151013,67,2012,59.1180862,-174.2446897,11.05239858,0.979999978,-12.27011719,-22.8370117,0,-55.55366793,-48.98879504
PH2011BW12_2012,Adult,Male,NSB,16.66666667,0.719511984,68,2012,59.17656475,-173.4275864,11.13830545,0.989999978,-15.91147461,-21.4640564,0,-53.52894892,-47.11181926
PH2011BW12_2012,Adult,Male,NSB,20,-3.082106015,69,2012,59.16201381,-173.294972,11.22706645,0.989999978,-13.69553223,-25.3171448,0,-52.04316934,-45.71077269
PH2011BW12_2012,Adult,Male,NSB,0,NA,70,2012,59.11300057,-173.0367974,11.316763,0.979999978,-16.97669067,-25.2831329,0,-51.04316934,-44.71077269
PH2011BW12_2012,Adult,Male,NSB,28.33333333,0.820595637,71,2012,58.89611327,-172.6983652,11.41044593,0.969999978,-20.75147095,-27.1730408,0,-49.64441394,-42.82141771
PH2011BW12_2012,Adult,Male,NSB,18.75,0.538579518,72,2012,58.80829949,-172.7625306,11.49974315,0.929999979,-19.64742126,-28.4180054,0,-48.64441394,-41.82141771
PH2011BW12_2012,Adult,Male,NSB,15.25,2.654427626,73,2012,58.91012352,-173.2824789,11.58491765,0.939999979,-17.11044922,-29.4457764,0,-48.20266518,-41.63721029
PH2011BW12_2012,Adult,Male,NSB,0,NA,74,2012,59.08738986,-173.4402363,11.66964102,0.88999998,-19.1437439,-28.4416565,0,-47.52894892,-41.11181926
PH2011BW12_2012,Adult,Male,NSB,0,NA,75,2012,59.01209477,-173.5746488,11.75858737,0.939999979,-17.59839478,-26.37229,0,-46.52894892,-40.11181926
PH2011BW12_2012,Adult,Male,NSB,NA,NA,76,2012,59.01209477,-173.5746488,11.84638332,0.959999979,-19.11907043,-23.2204803,0,-45.52894892,-39.11181926
PH2011BW12_2012,Adult,Male,NSB,NA,NA,77,2012,59.01209477,-173.5746488,11.93417971,0.979999978,-19.04022827,-25.095694,0,-44.52894892,-38.11181926
PH2011BW12_2012,Adult,Male,NSB,NA,NA,78,2012,59.01209477,-173.5746488,12.02197378,0.979999978,-18.45706787,-25.0242676,0,-43.52894892,-37.11181926
PH2011BW12_2012,Adult,Male,NSB,NA,NA,79,2012,59.01209477,-173.5746488,12.10976287,0.989999978,-19.98483887,-24.1714081,0,-42.52894892,-36.11181926
PH2011BW12_2012,Adult,Male,NSB,NA,NA,80,2012,59.01209477,-173.5746488,12.19754446,0.999999978,-22.66821899,-22.4774078,0,-41.52894892,-35.11181926
PH2011BW12_2012,Adult,Male,NSB,0,NA,81,2012,58.46925,-173.4839579,12.28050297,0.919999979,-16.53635254,-25.1748718,0,-40.72045948,-33.91589509
PH2011BW12_2012,Adult,Male,NSB,0,NA,82,2012,58.43759272,-173.4543501,12.36602278,0.849999981,-14.26737061,-27.5467438,0,-39.72045948,-32.91589509
PH2011BW12_2012,Adult,Male,NSB,NA,NA,83,2012,58.43759272,-173.4543501,12.45180166,0.769999983,-2.994116211,-23.9370483,0,-38.72045948,-31.91589509
PH2011BW12_2012,Adult,Male,NSB,NA,NA,84,2012,58.43759272,-173.4543501,12.53756125,0.489999989,-3.024267578,-22.913855,0,-37.72045948,-30.91589509
PH2011BW12_2012,Adult,Male,NSB,0,NA,85,2012,59.03485812,-172.5568576,12.63677659,0.999999978,-5.976080322,-26.3108887,0,-35.81037906,-29.03756635
PH2011BW12_2012,Adult,Male,NSB,2.083333333,2.855285934,86,2012,59.10217352,-172.7314217,12.72632711,0.969999978,-3.821142578,-26.7870544,0,-34.81037906,-28.03756635
PH2011BW12_2012,Adult,Male,NSB,0,NA,87,2012,59.16331228,-173.40751,12.81614715,0.90999998,-6.026434326,-26.9082703,0,-34.52894892,-28.11181926
PH2011BW12_2012,Adult,Male,NSB,27.08333333,-3.097741256,88,2012,59.3008036,-173.4969997,12.90897243,0.979999978,-11.64829102,-28.0728516,0,-33.28256415,-27.16764686
PH2011BW12_2012,Adult,Male,NSB,65.41666667,-2.107194184,89,2012,59.17503334,-173.5565768,12.99288576,0.999999978,-13.47611084,-26.2282471,0,-33.01068707,-26.63007055
PH2011BW12_2012,Adult,Male,NSB,57.5,2.83601459,90,2012,58.96379041,-173.401084,13.07245102,0.999999978,-14.41385498,-20.5767578,0,-31.52894892,-25.11181926
PH2011BW12_2012,Adult,Male,NSB,2.5,-2.555525635,91,2012,58.66168694,-173.3150731,13.14667635,0.959999979,-12.51401367,-19.3000549,0,-30.29060348,-23.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,92,2012,58.66168694,-173.3150731,13.23294097,0.999999978,-15.80267944,-15.406897,0,-29.29060348,-22.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,93,2012,58.66168694,-173.3150731,13.3191583,0.999999978,-14.36139526,-9.0228638,0,-28.29060348,-21.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,94,2012,58.66168694,-173.3150731,13.40532418,0.999999978,-5.682226562,-2.5972656,0,-27.29060348,-20.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,95,2012,58.66168694,-173.3150731,13.49143419,0.999999978,-10.72043457,-3.7889771,0,-26.29060348,-19.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,96,2012,58.66168694,-173.3150731,13.57748357,0.999999978,-18.69394531,-5.181311,0,-25.29060348,-18.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,97,2012,58.66168694,-173.3150731,13.66346725,0.999999978,-10.19849243,-6.2839722,0,-24.29060348,-17.54094065
PH2011BW12_2012,Adult,Male,NSB,NA,NA,98,2012,58.66168694,-173.3150731,13.74937975,0.999999978,-3.664709473,-10.191626,0,-23.29060348,-16.54094065
PH2011BW12_2012,Adult,Male,NSB,29.58333333,2.652027798,99,2012,58.82300416,-172.9132364,13.84675247,0.999999978,0.11776123,-12.6757263,0,-21.90869267,-15.16385364
PH2011BW12_2012,Adult,Male,NSB,0,NA,100,2012,58.81726765,-172.6814489,13.93265112,0.999999978,-1.136328125,-10.9269165,0,-20.64441394,-13.82141771
PH2011BW12_2012,Adult,Male,NSB,34.58333333,2.150245638,101,2012,58.8739075,-172.6519924,14.02336145,0.999999978,-2.078039551,-10.5482544,0,-19.64441394,-12.82141771
PH2011BW12_2012,Adult,Male,NSB,22.5,-0.655371134,102,2012,58.94200491,-172.6661907,14.11536207,0.999999978,-4.892248535,-9.7943481,0,-18.64441394,-11.82141771
PH2011BW12_2012,Adult,Male,NSB,15.41666667,0.474365946,103,2012,59.05192433,-172.5737904,14.21144968,0.999999978,-4.346472168,-9.6754822,0,-17.81037906,-11.03756635
PH2011BW12_2012,Adult,Male,NSB,20.25,2.915936126,104,2012,59.15002446,-172.6254494,14.30723076,0.999999978,-3.824438477,-9.3725647,0,-16.81037906,-10.03756635
PH2011BW12_2012,Adult,Male,NSB,5.875,2.751947898,105,2012,59.17144968,-172.748897,14.39632726,0.999999978,-7.003851318,-9.9021362,0,-15.81037906,-9.037566354
PH2011BW12_2012,Adult,Male,NSB,NA,NA,106,2012,59.17144968,-172.748897,14.48333144,0.999999978,-7.489416504,-11.3559937,0,-14.81037906,-8.037566354
PH2011BW12_2012,Adult,Male,NSB,NA,NA,107,2012,59.17144968,-172.748897,14.57020521,0.999999978,-8.181066895,-11.6365112,0,-13.81037906,-7.037566354
PH2011BW12_2012,Adult,Male,NSB,17.5,2.757911106,108,2012,58.93000182,-173.0044338,14.63120634,0.999999978,-8.302160645,-9.3448242,0,-12.88757175,-6.284785623
PH2011BW12_2012,Adult,Male,NSB,12.91666667,2.692170371,109,2012,58.89900199,-172.952678,14.71346338,0.999999978,-5.355169678,-5.7010864,0,-11.88757175,-5.284785623
PH2011BW12_2012,Adult,Male,NSB,11.16666667,1.842994968,110,2012,58.93751634,-172.6058322,14.8031899,0.979999978,-6.177252197,-2.7818359,0,-10.64441394,-3.821417707
PH2011BW12_2012,Adult,Male,NSB,0,NA,111,2012,59.04396833,-172.0366174,14.90105142,0.729999984,-6.83182373,-2.3353333,0,-9.420442447,-2.355403078
PH2011BW12_2012,Adult,Male,NSB,15,2.619811929,112,2012,59.27571416,-171.2706513,15.0151069,0.679999985,-4.598181152,-2.9333557,0,-7.77835778,-0.972975416
PH2011BW12_2012,Adult,Male,NSB,0,NA,113,2012,59.78367938,-170.4042933,15.16750155,0.90999998,-0.96463623,-3.0519775,0,-3.012114223,1.564144069
PH2011BW12_2012,Adult,Male,NSB,24.91666667,2.862339973,114,2012,60.43766598,-170.311475,15.34708614,0.999999978,0.006738281,-3.3025574,0,-8,-3
PH2011BW12_2012,Adult,Male,NSB,70,1.588104175,115,2012,60.79629293,-170.8286232,15.49149035,0.989999978,-3.201086426,-4.4458679,0,-7,-2
PH2011BW12_2012,Adult,Male,NSB,19.16666667,0.69209577,116,2012,60.99751489,-170.9180338,15.61538948,0.999999978,-2.547460937,-5.5264648,0,-1,-1
PH2011BW12_2012,Adult,Male,NSB,0,NA,117,2012,61.57067068,-171.2258765,15.80404187,0.999999978,-3.280645752,-12.0787415,0,8,8
PH2011BW12_2012,Adult,Male,NSB,43.75,-1.565051285,118,2012,61.90259989,-171.4164609,15.95881002,0.829999981,-3.027105713,-8.6073975,0,12,12
PH2011BW12_2012,Adult,Male,NSB,NA,NA,119,2012,61.90259989,-171.4164609,16.05604611,0.749999983,-2.255102539,-6.0840515,0,13,13
PH2011BW12_2012,Adult,Male,NSB,0,NA,120,2012,62.48065665,-171.0730529,16.26632501,0.239999995,-2.005682373,-7.0086426,0,22,22
PH2011BW12_2012,Adult,Male,NSB,0,NA,121,2012,62.97077987,-171.0687563,16.46987441,0,-1.93805542,-11.3020691,0,23,23
PH2011BW12_2012,Adult,Male,NSB,0,NA,122,2012,63.03926562,-170.056825,16.5881071,0,-2.237402344,-13.0896362,0,22,22
PH2011BW12_2012,Adult,Male,NSB,38.33333333,-1.539962177,123,2012,62.98296534,-169.1025251,16.67846132,0.849999981,-4.930303955,-13.399054,0,2,2
PH2011BW12_2012,Adult,Male,NSB,11.25,-0.130463362,124,2012,63.09271533,-168.6012848,16.80711936,0.999999978,-6.841772461,-4.333075,0,3,3
PH2014BW02_2015,Subadult,Male,NSB,0,NA,32,2015,68.45862595,-176.3010622,5.534502129,0.999999978,-15.55899658,-31.159552,0,-122,-122
PH2014BW02_2015,Subadult,Male,NSB,0,NA,33,2015,68.49355334,-176.5019327,5.675143153,0.999999978,-21.25191345,-27.7603668,0,-121,-121
RS14-01-M_2015,Adult,Male,ADFG,20,1.658280956,53,2015,65.64563623,-167.4920191,9.079502049,0.999999978,-1.817938232,-19.2279724,0,-60,-60
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,54,2015,65.64563623,-167.4920191,9.198097721,0.999999978,-1.201696777,-26.8234924,0,-59,-59
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,55,2015,65.64563623,-167.4920191,9.316566222,0.999999978,-11.14978638,-19.7614044,0,-58,-58
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,56,2015,65.64563623,-167.4920191,9.434907049,0.999999978,-6.842138672,-15.8232178,0,-57,-57
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,57,2015,65.64563623,-167.4920191,9.553120423,0.989999978,-2.4597229,-25.5659241,0,-56,-56
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,58,2015,65.64563623,-167.4920191,9.671207247,0.949999979,-1.273931885,-22.1072906,0,-55,-55
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,59,2015,65.64563623,-167.4920191,9.78916906,0.999999978,-6.337347412,-20.6807312,0,-54,-54
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,60,2015,65.64563623,-167.4920191,9.907008003,0.999999978,-19.75317993,-22.7232422,0,-53,-53
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,61,2015,65.64563623,-167.4920191,10.02472678,0.999999978,-12.12857666,-22.4654144,0,-52,-52
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,62,2015,65.64563623,-167.4920191,10.14232861,0.999999978,-6.291967773,-23.336676,0,-51,-51
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,63,2015,65.64563623,-167.4920191,10.25981721,0.999999978,-17.76904907,-21.0584167,0,-50,-50
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,64,2015,65.64563623,-167.4920191,10.37719677,0.999999978,-15.45886841,-23.2800507,0,-49,-49
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,65,2015,65.64563623,-167.4920191,10.49447188,0.999999978,-16.0635437,-19.1902985,0,-48,-48
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,66,2015,65.64563623,-167.4920191,10.61164757,0.999999978,-15.05917969,-20.8953308,0,-47,-47
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,67,2015,65.64563623,-167.4920191,10.72872921,0.999999978,-20.43416443,-20.5713257,0,-46,-46
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,68,2015,65.64563623,-167.4920191,10.84572253,0.999999978,-20.89136353,-22.5016846,0,-45,-45
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,69,2015,65.64563623,-167.4920191,10.9626336,0.999999978,-23.93341675,-25.5115112,0,-44,-44
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,70,2015,65.64563623,-167.4920191,11.07946877,0.999999978,-24.13942566,-26.9132599,0,-43,-43
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,71,2015,65.64563623,-167.4920191,11.19623468,0.919999979,-23.89342346,-23.9472717,0,-42,-42
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,72,2015,65.64563623,-167.4920191,11.31293824,0.939999979,-23.43439331,-21.8973145,0,-41,-41
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,73,2015,65.64563623,-167.4920191,11.42958657,0.919999979,-24.67288818,-20.5439972,0,-40,-40
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,74,2015,65.64563623,-167.4920191,11.54618704,0.929999979,-25.82980957,-19.546347,0,-39,-39
RS14-01-M_2015,Adult,Male,ADFG,26.25,-0.167915218,75,2015,64.381,-166.306,11.68428803,0.939999979,-14.29276123,-19.9116577,0,-40,-40
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,76,2015,64.381,-166.306,11.79427669,0.939999979,-9.952307129,-24.6951813,0,-39,-39
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,77,2015,64.381,-166.306,11.90424805,0.939999979,-7.259771729,-22.8306488,0,-38,-38
RS14-01-M_2015,Adult,Male,ADFG,50,0.283470559,78,2015,64.41937192,-165.868566,12.01414876,0.949999979,-6.592626953,-20.8499664,0,-37,-36
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,79,2015,64.41937192,-165.868566,12.12428922,0.979999978,-5.879919434,-23.4159149,0,-36,-35
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,80,2015,64.41937192,-165.868566,12.23442726,0.999999978,-6.546331787,-23.7423615,0,-35,-34
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,81,2015,64.41937192,-165.868566,12.34456814,0.999999978,-7.653845215,-19.1440186,0,-34,-33
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,82,2015,64.41937192,-165.868566,12.45471717,0.999999978,-7.812384033,-16.9716553,0,-33,-32
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,83,2015,64.41937192,-165.868566,12.56487975,0.999999978,-7.627539062,-17.6984009,0,-32,-31
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,84,2015,64.41937192,-165.868566,12.67506129,0.999999978,-7.474951172,-17.1602234,0,-31,-30
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,85,2015,64.41937192,-165.868566,12.78526724,0.999999978,-7.001837158,-14.5982422,0,-30,-29
RS14-01-M_2015,Adult,Male,ADFG,21.25,0.785107275,86,2015,64.41937192,-165.868566,12.89550303,0.999999978,-7.250189209,-15.1728577,0,-29,-28
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,87,2015,64.41937192,-165.868566,13.0057741,0.999999978,-6.667456055,-16.663916,0,-28,-27
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,88,2015,64.41937192,-165.868566,13.11608582,0.999999978,-8.635717773,-14.0091003,0,-27,-26
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,89,2015,64.41937192,-165.868566,13.22644353,0.979999978,-10.68277588,-16.9545654,0,-26,-25
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,90,2015,64.41937192,-165.868566,13.33685248,0.989999978,-10.58209839,-18.4649872,0,-25,-24
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,91,2015,64.41937192,-165.868566,13.44731786,0.999999978,-9.832617187,-16.8658813,0,-24,-23
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,92,2015,64.41937192,-165.868566,13.5578447,0.979999978,-8.227545166,-16.1460937,0,-23,-22
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,93,2015,64.41937192,-165.868566,13.66843795,0.969999978,-7.234228516,-15.7934937,0,-22,-21
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,94,2015,64.41937192,-165.868566,13.77910237,0.919999979,-5.907537842,-17.0691589,0,-21,-20
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,95,2015,64.41937192,-165.868566,13.88984257,0.919999979,-3.17331543,-15.5028442,0,-20,-19
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,96,2015,64.41937192,-165.868566,14.00066298,0.999999978,-1.097814941,-13.6709961,0,-19,-18
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,97,2015,64.41937192,-165.868566,14.11156781,0.999999978,-1.936193848,-11.8071045,0,-18,-17
RS14-01-M_2015,Adult,Male,ADFG,0,NA,98,2015,65.30638479,-167.4445386,14.31466641,0.779999983,-11.37265625,-12.0231689,0,-12.23388709,-12.34189843
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,99,2015,65.30638479,-167.4445386,14.43076473,0.829999981,-10.04349365,-10.5064148,0,-11.23388709,-11.34189843
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,100,2015,65.30638479,-167.4445386,14.54701182,0.779999983,-12.02228394,-10.5780701,0,-10.23388709,-10.34189843
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,101,2015,65.30638479,-167.4445386,14.66341421,0.779999983,-14.09659424,-11.1287903,0,-9.233887094,-9.34189843
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,102,2015,65.30638479,-167.4445386,14.77997819,0.839999981,-12.92880859,-11.9236511,0,-8.233887094,-8.34189843
RS14-01-M_2015,Adult,Male,ADFG,0,NA,103,2015,65.18142859,-167.2405713,14.87959947,0.87999998,-8.783666992,-11.9923157,0,-12,-12
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,104,2015,65.18142859,-167.2405713,14.99572834,0.919999979,-8.280981445,-9.1669983,0,-11,-11
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,105,2015,65.18142859,-167.2405713,15.11202536,0.88999998,-8.811102295,-5.5968384,0,-10,-10
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,106,2015,65.18142859,-167.2405713,15.22849522,0.849999981,-8.546820068,-4.6077942,0,-9,-9
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,107,2015,65.18142859,-167.2405713,15.34514232,0.809999982,-7.597540283,-4.9357666,0,-8,-8
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,108,2015,65.18142859,-167.2405713,15.46197068,0.749999983,-5.767401123,-4.7497314,0,-7,-7
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,109,2015,65.18142859,-167.2405713,15.57898399,0.609999986,-2.195440674,-4.026709,0,-6,-6
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,110,2015,65.18142859,-167.2405713,15.69618554,0.569999987,-2.127935791,-7.2736267,0,-5,-5
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,111,2015,65.18142859,-167.2405713,15.81357824,0.719999984,-3.635900879,-7.0864929,0,-4,-4
RS14-01-M_2015,Adult,Male,ADFG,17.91666667,-0.475311333,112,2015,65.20972693,-167.0898436,15.93670018,0.90999998,-2.834356689,-6.6274475,0,-3,-2
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,113,2015,65.20972693,-167.0898436,16.05468499,0.999999978,-2.224829102,-7.7563232,0,-2,-1
RS14-01-M_2015,Adult,Male,ADFG,22.5,-0.612537845,114,2015,64.67729109,-166.4985016,16.06355012,0.89999998,-0.585668945,-6.2480225,0,-1,-1
RS14-01-M_2015,Adult,Male,ADFG,43.75,0.157879575,115,2015,64.56250588,-165.9839693,16.15440394,0.999999978,0.098291016,-3.6875366,0,4.10E-11,1
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,116,2015,64.56250588,-165.9839693,16.26825256,0.999999978,-1.843939209,-2.9588379,0,1,2
RS14-01-M_2015,Adult,Male,ADFG,66.66666667,-0.007635815,117,2015,64.51866992,-165.7366514,16.37260435,0.999999978,-1.93024292,-2.7280029,0,2,3
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,118,2015,64.51866992,-165.7366514,16.48633557,0.999999978,-1.55713501,-3.1298889,0,3,4
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,119,2015,64.51866992,-165.7366514,16.60015163,0.999999978,-1.264135742,-3.5871033,0,4,5
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,120,2015,64.51866992,-165.7366514,16.71404439,0.999999978,-1.443334961,-4.233313,0,5,6
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,121,2015,64.51866992,-165.7366514,16.82800462,0.999999978,-2.093786621,-5.0773987,0,6,7
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,122,2015,64.51866992,-165.7366514,16.9420219,0.999999978,-2.013525391,-2.4844116,0,7,8
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,123,2015,64.51866992,-165.7366514,17.05608459,0.959999979,-1.45456543,-2.6953796,0,8,9
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,124,2015,64.51866992,-165.7366514,17.17017967,0.699999984,-0.809576416,-1.248877,0,9,10
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,125,2015,64.51866992,-165.7366514,17.28429272,0.709999984,-0.719915771,-0.7800964,0,10,11
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,126,2015,64.51866992,-165.7366514,17.39840775,0.739999983,-0.506750488,-0.6244568,0,11,12
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,127,2015,64.51866992,-165.7366514,17.51250713,0.679999985,0.274163818,-0.7510132,0,12,13
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,128,2015,64.51866992,-165.7366514,17.62657146,0.699999984,-0.687536621,-0.9012207,0,13,14
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,129,2015,64.51866992,-165.7366514,17.74057943,0.689999985,-1.187567139,-0.5283264,0,14,15
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,130,2015,64.51866992,-165.7366514,17.85450768,0.619999986,0.219873047,-0.3611206,0,15,16
RS14-01-M_2015,Adult,Male,ADFG,66.66666667,-0.464112137,131,2015,64.54022814,-163.8389896,17.97561158,0,1.540216064,0.7275024,0,17,22
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,132,2015,64.54022814,-163.8389896,18.0895224,0,3.602105713,0.8159424,0,18,23
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,133,2015,64.54022814,-163.8389896,18.2032759,0.549999988,1.577111816,0.8367554,0,19,24
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,134,2015,64.54022814,-163.8389896,18.3168391,0,0.880029297,0.6054932,0,20,25
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,135,2015,64.54022814,-163.8389896,18.43017596,0,1.221673584,1.1947876,0,21,26
RS14-01-M_2015,Adult,Male,ADFG,NA,NA,136,2015,64.54022814,-163.8389896,18.54324722,0,1.420129395,0.872644,1,22,27
